genre_kids,duration,genre_family,genre_international,genre_drama,title_len,release_year,director_freq_log,years_to_platform,has_kids_words,has_mature_words,is_long_duration,genre_comedy,description_len,genre_romantic,year_added,cast_count,genre_crime,is_movie,genre_horror,genre_action,month_added,rating
0,107.0,0,1,0,19,2014,1.3862943611198906,6,0,0,0,0,143,1,2020,2,0,1,0,0,7,adult
0,129.0,0,1,1,9,2012,1.0986122886681096,8,0,0,1,0,143,0,2020,10,0,1,0,0,7,teen
0,135.0,0,1,1,10,2014,0.6931471805599453,6,0,0,1,0,150,0,2020,10,0,1,0,0,7,teen
0,97.0,0,0,1,4,2019,0.6931471805599453,1,0,0,0,0,141,1,2020,10,0,1,0,0,7,adult
0,125.0,0,1,1,7,2019,0.6931471805599453,1,0,0,1,0,151,0,2020,9,0,1,0,0,7,teen
0,162.0,0,1,0,7,2012,1.6094379124341003,8,0,0,1,0,131,0,2020,10,0,1,0,1,7,teen
0,136.0,0,1,1,20,2015,1.0986122886681096,5,0,0,1,0,131,0,2020,8,0,1,0,0,7,adult
0,138.0,0,1,1,5,2014,1.0986122886681096,6,0,0,1,0,149,0,2020,8,0,1,0,0,7,adult
0,126.0,0,0,1,7,2011,1.0986122886681096,9,0,0,1,0,146,0,2020,10,0,1,0,1,7,adult
0,137.0,0,1,1,10,2013,1.3862943611198906,7,0,1,1,0,147,0,2020,12,0,1,0,0,7,teen
0,114.0,0,1,1,14,2011,0.6931471805599453,9,0,0,0,0,149,0,2020,10,0,1,0,0,7,teen
0,96.0,0,1,0,13,2013,0.6931471805599453,7,0,0,0,0,147,0,2020,9,0,1,0,0,7,teen
1,2.0,0,0,0,14,2020,7.850103545175582,0,1,0,0,0,150,0,2020,10,0,0,0,0,7,kids
0,6.0,0,1,0,11,2019,7.850103545175582,1,1,0,0,0,141,1,2020,16,0,0,0,0,7,adult
0,107.0,0,0,0,10,2020,0.6931471805599453,0,0,0,0,0,153,1,2020,7,0,1,0,0,7,adult
0,89.0,0,1,1,37,2020,1.3862943611198906,0,0,0,0,0,141,0,2020,7,0,1,0,0,7,adult
0,94.0,0,0,0,19,2017,0.6931471805599453,3,0,0,0,0,149,0,2020,2,0,1,0,0,7,teen
0,1.0,0,1,0,14,2020,7.850103545175582,0,0,0,0,0,132,0,2020,19,0,0,1,0,7,adult
0,1.0,0,0,0,17,2020,7.850103545175582,0,0,0,0,0,145,0,2020,1,0,0,0,0,7,teen
1,1.0,0,0,1,21,2020,7.850103545175582,0,0,0,0,0,142,0,2020,10,0,0,0,0,7,kids
0,148.0,0,1,1,36,2019,1.0986122886681096,1,0,0,1,0,148,0,2020,10,0,1,0,0,7,adult
0,82.0,0,0,0,21,2020,0.6931471805599453,0,0,0,0,1,141,0,2020,1,0,1,0,0,7,adult
0,1.0,0,0,0,11,2020,7.850103545175582,0,0,1,0,0,152,0,2020,5,0,0,0,1,7,adult
0,95.0,0,1,0,29,2019,0.6931471805599453,1,0,0,0,0,152,0,2020,2,0,1,0,0,7,teen
0,1.0,0,0,0,8,2019,7.850103545175582,1,0,0,0,0,148,0,2020,1,0,0,0,0,7,adult
0,1.0,0,1,1,16,2016,7.850103545175582,4,0,1,0,0,146,0,2020,8,0,0,0,0,7,adult
1,1.0,0,0,0,12,2019,1.0986122886681096,1,1,0,0,0,150,0,2020,7,0,0,0,0,7,kids
0,120.0,0,1,1,3,2020,1.0986122886681096,0,0,0,0,0,147,0,2020,10,0,1,0,0,7,adult
0,115.0,0,1,0,21,2015,1.0986122886681096,5,0,0,0,0,147,0,2020,8,0,1,0,1,7,adult
0,107.0,0,0,0,28,2019,1.6094379124341003,1,0,0,0,0,152,0,2020,1,0,1,0,0,7,adult
0,134.0,0,1,0,11,2014,1.0986122886681096,6,0,0,1,0,126,0,2020,11,0,1,0,0,7,adult
0,1.0,0,0,0,8,2020,7.850103545175582,0,0,0,0,0,146,1,2020,3,0,0,0,0,7,teen
0,128.0,0,1,0,8,2007,1.0986122886681096,13,0,0,1,0,136,1,2020,12,0,1,0,1,7,teen
0,103.0,0,0,0,16,2019,0.6931471805599453,1,1,0,0,0,150,0,2020,8,0,1,0,0,7,adult
0,96.0,0,1,0,21,2019,0.6931471805599453,1,0,0,0,0,151,0,2020,1,0,1,0,0,7,teen
1,1.0,0,0,0,6,2004,7.850103545175582,16,1,0,0,0,126,0,2020,1,0,0,0,0,7,kids
0,102.0,0,1,0,22,2020,0.6931471805599453,0,0,0,0,0,147,1,2020,16,0,1,0,0,7,adult
0,1.0,0,1,0,3,2020,7.850103545175582,0,0,0,0,0,143,0,2020,6,0,0,0,0,6,teen
0,52.0,0,0,0,34,2020,2.0794415416798357,0,0,0,0,1,150,0,2020,1,0,1,0,0,6,adult
0,1.0,0,1,1,8,2020,7.850103545175582,0,0,0,0,0,154,0,2020,1,0,0,0,0,6,adult
0,86.0,0,1,1,14,2011,1.3862943611198906,9,1,0,0,0,146,0,2020,8,0,1,0,1,6,teen
0,104.0,0,1,1,19,2020,1.3862943611198906,0,0,0,0,0,145,1,2020,8,0,1,0,0,6,kids
0,76.0,0,1,0,4,2019,0.6931471805599453,1,0,0,0,0,148,0,2020,1,0,1,0,0,6,adult
0,135.0,0,1,1,19,2019,1.0986122886681096,1,0,0,1,0,148,0,2020,7,0,1,0,0,6,teen
0,3.0,0,1,1,4,2020,7.850103545175582,0,0,1,0,0,133,0,2020,14,1,0,0,0,6,adult
0,99.0,1,0,1,16,2020,0.6931471805599453,0,0,0,0,0,151,0,2020,10,0,1,0,0,6,teen
0,1.0,0,1,0,12,2020,7.850103545175582,0,0,1,0,0,150,1,2020,10,0,0,0,0,6,adult
0,124.0,0,0,0,47,2020,1.0986122886681096,0,0,0,1,0,153,1,2020,9,0,1,0,0,6,teen
0,1.0,0,0,0,9,2020,7.850103545175582,0,0,0,0,0,146,0,2020,1,0,0,0,0,6,adult
0,117.0,0,1,0,8,2019,1.0986122886681096,1,0,0,0,0,139,1,2020,7,0,1,0,0,6,teen
0,107.0,0,1,1,15,2016,1.0986122886681096,4,0,0,0,0,139,0,2020,6,0,1,0,0,6,adult
0,111.0,0,1,1,13,2019,7.850103545175582,1,0,0,0,0,152,1,2020,1,0,1,0,0,6,adult
0,116.0,0,1,1,14,2019,7.850103545175582,1,0,0,0,0,152,1,2020,1,0,1,0,0,6,teen
0,135.0,0,1,1,17,2019,1.0986122886681096,1,0,0,1,0,148,0,2020,7,0,1,0,0,6,teen
0,1.0,0,1,0,9,2020,7.850103545175582,0,0,0,0,0,149,0,2020,2,0,0,0,0,6,kids
0,126.0,0,1,0,21,2020,0.6931471805599453,0,0,0,1,0,143,1,2020,8,0,1,0,0,6,adult
0,164.0,0,1,1,20,2015,1.0986122886681096,5,0,0,1,0,147,0,2020,12,0,1,0,1,6,teen
0,166.0,0,1,1,5,2006,1.0986122886681096,14,0,0,1,0,152,1,2020,10,0,1,0,0,6,teen
0,104.0,0,0,0,9,2020,1.0986122886681096,0,0,0,0,0,148,0,2020,1,0,1,0,0,6,teen
0,94.0,0,1,0,7,2020,0.6931471805599453,0,0,1,0,0,153,0,2020,6,0,1,1,0,6,adult
0,1.0,0,1,0,15,2020,7.850103545175582,0,0,0,0,0,146,0,2020,4,0,0,0,0,6,teen
0,92.0,0,1,1,21,2020,0.6931471805599453,0,0,0,0,0,148,0,2020,6,0,1,0,0,6,adult
0,52.0,0,0,0,31,2020,0.6931471805599453,0,0,0,0,1,151,0,2020,1,0,1,0,0,6,adult
0,2.0,0,0,1,19,2020,7.850103545175582,0,1,0,0,0,137,0,2020,8,0,0,0,0,6,teen
0,112.0,0,1,1,7,2020,0.6931471805599453,0,0,0,0,0,149,0,2020,8,0,1,0,0,6,teen
0,90.0,0,1,0,24,2017,1.3862943611198906,3,0,0,0,0,148,1,2020,10,0,1,0,0,6,teen
0,1.0,0,1,0,24,2020,7.850103545175582,0,1,1,0,0,151,1,2020,9,0,0,0,0,6,adult
0,101.0,0,0,1,9,2017,0.6931471805599453,3,0,1,0,0,148,0,2020,8,0,1,0,0,6,adult
0,84.0,0,1,1,13,2019,0.6931471805599453,1,0,0,0,0,150,0,2020,8,0,1,0,0,6,adult
0,2.0,0,0,0,6,2020,7.850103545175582,0,0,0,0,0,144,0,2020,1,0,0,0,0,6,teen
0,112.0,0,1,1,13,2020,0.6931471805599453,0,0,0,0,0,149,0,2020,8,0,1,0,0,6,adult
0,108.0,0,0,0,10,2020,7.850103545175582,0,0,0,0,0,148,0,2020,1,0,1,0,0,6,adult
0,110.0,1,0,1,13,2020,0.6931471805599453,0,0,0,0,0,150,0,2020,17,0,1,0,0,6,kids
0,1.0,0,0,0,13,2020,7.850103545175582,0,0,0,0,0,139,0,2020,1,0,0,0,0,6,teen
0,93.0,0,1,1,11,2020,0.6931471805599453,0,0,1,0,0,148,0,2020,9,0,1,0,1,6,adult
0,2.0,0,1,1,20,2020,7.850103545175582,0,0,0,0,0,150,1,2020,9,0,0,0,0,6,adult
0,90.0,0,1,1,19,2020,2.0794415416798357,0,0,0,0,0,133,1,2020,2,0,1,0,0,6,adult
0,2.0,0,0,1,14,2020,7.850103545175582,0,1,0,0,0,151,0,2020,12,0,0,0,0,6,adult
0,128.0,0,1,1,12,2020,1.3862943611198906,0,0,0,1,0,151,0,2020,6,0,1,0,0,6,adult
0,104.0,1,1,0,14,2020,0.6931471805599453,0,1,0,0,0,147,0,2020,9,0,1,0,0,6,teen
0,48.0,0,1,0,18,2020,0.6931471805599453,0,0,0,0,0,148,0,2020,1,0,1,0,0,6,teen
0,114.0,0,1,0,9,2019,1.0986122886681096,1,1,0,0,0,152,0,2020,8,0,1,0,0,6,teen
0,86.0,0,1,0,8,2020,0.6931471805599453,0,0,0,0,0,115,0,2020,1,0,1,0,0,6,kids
0,76.0,0,1,1,12,2010,0.6931471805599453,10,0,0,0,0,150,1,2020,11,0,1,0,0,6,adult
0,85.0,1,0,0,11,2014,1.0986122886681096,6,0,0,0,0,140,0,2020,10,0,1,0,0,6,teen
0,2.0,0,1,1,9,2020,7.850103545175582,0,1,1,0,0,145,0,2020,13,0,0,1,0,6,adult
0,108.0,0,0,0,33,2018,0.6931471805599453,2,0,0,0,0,145,0,2020,13,0,1,0,0,6,adult
0,81.0,1,0,1,12,2020,0.6931471805599453,0,1,1,0,0,149,0,2020,5,0,1,0,0,6,teen
0,76.0,0,1,1,20,2012,1.3862943611198906,8,0,1,0,0,146,0,2020,9,0,1,0,0,6,teen
0,92.0,0,0,0,12,2016,0.6931471805599453,4,1,1,0,0,139,0,2020,10,0,1,1,0,6,teen
0,2.0,0,0,0,9,2015,7.850103545175582,5,0,0,0,0,145,0,2020,2,0,0,0,0,6,teen
0,85.0,0,0,0,51,2019,7.850103545175582,1,0,0,0,0,149,0,2020,3,0,1,0,0,6,adult
0,85.0,1,0,0,9,2013,0.6931471805599453,7,1,0,0,0,136,0,2020,23,0,1,0,0,6,teen
0,108.0,0,1,1,4,2019,1.3862943611198906,1,1,0,0,0,148,0,2020,8,0,1,0,1,6,teen
0,120.0,0,1,1,12,2019,1.3862943611198906,1,0,1,0,0,144,0,2020,8,0,1,0,0,6,adult
1,4.0,0,0,0,13,2020,7.850103545175582,0,1,0,0,0,140,0,2020,8,0,0,0,0,6,kids
0,117.0,0,1,1,10,2020,0.6931471805599453,0,0,0,0,0,152,0,2020,5,0,1,0,0,6,teen
0,6.0,0,0,1,27,2020,7.850103545175582,0,0,1,0,0,140,0,2020,10,1,0,0,0,6,teen
0,100.0,0,1,1,5,2020,1.3862943611198906,0,1,0,0,0,150,1,2020,8,0,1,0,0,6,teen
0,101.0,0,0,1,5,2020,1.0986122886681096,0,0,0,0,0,150,0,2020,9,0,1,0,0,6,adult
0,156.0,0,0,1,11,2020,1.0986122886681096,0,0,1,1,0,153,0,2020,10,0,1,0,1,6,adult
0,2.0,0,0,0,13,2020,7.850103545175582,0,0,0,0,0,143,1,2020,1,0,0,0,0,6,adult
0,4.0,0,0,0,15,2020,7.850103545175582,0,1,0,0,0,128,0,2020,5,0,0,0,0,6,adult
0,1.0,0,1,0,37,2020,7.850103545175582,0,0,0,0,1,150,0,2020,6,0,0,0,0,6,adult
0,55.0,0,0,0,23,2020,1.6094379124341003,0,0,0,0,1,151,0,2020,4,0,1,0,0,6,adult
0,96.0,1,0,0,10,2018,0.6931471805599453,2,0,0,0,0,148,0,2020,15,0,1,0,0,6,teen
0,1.0,0,1,0,10,2020,7.850103545175582,0,0,0,0,0,141,0,2020,18,1,0,0,0,6,adult
0,1.0,0,1,1,9,2020,7.850103545175582,0,0,0,0,0,146,0,2020,10,1,0,0,0,6,adult
0,104.0,0,1,1,11,2014,1.0986122886681096,6,0,0,0,0,149,0,2020,12,0,1,0,0,6,adult
0,101.0,0,1,0,6,2008,0.6931471805599453,12,1,0,0,0,125,0,2020,8,0,1,0,0,6,teen
0,1.0,0,1,1,5,2020,7.850103545175582,0,1,0,0,0,147,0,2020,9,0,0,1,0,6,adult
0,5.0,0,0,0,24,2020,1.0986122886681096,0,0,0,0,0,135,0,2020,17,0,0,0,1,6,teen
0,1.0,0,0,0,10,2020,7.850103545175582,0,0,0,0,0,150,0,2020,1,0,0,0,0,6,adult
0,113.0,0,0,1,10,2009,0.6931471805599453,11,0,0,0,0,141,0,2020,10,0,1,0,0,6,adult
0,1.0,0,1,0,9,2018,7.850103545175582,2,0,1,0,0,145,0,2020,6,1,0,0,0,6,adult
0,1.0,0,1,0,9,2020,7.850103545175582,0,0,0,0,0,148,0,2020,21,0,0,1,0,6,adult
0,126.0,0,1,0,34,2018,1.0986122886681096,2,1,0,1,0,148,0,2020,8,0,1,0,1,6,adult
0,98.0,0,0,1,13,2017,0.6931471805599453,3,1,0,0,0,150,1,2020,15,0,1,0,0,6,teen
0,114.0,0,1,1,8,2020,0.6931471805599453,0,0,0,0,0,152,1,2020,10,0,1,0,0,6,adult
0,132.0,0,1,0,8,2020,0.6931471805599453,0,0,1,1,0,151,0,2020,8,0,1,0,0,6,teen
0,92.0,0,1,1,12,2018,0.6931471805599453,2,0,0,0,0,152,0,2020,7,0,1,0,0,6,teen
0,4.0,0,0,1,18,2018,7.850103545175582,2,0,0,0,0,149,0,2020,6,1,0,0,1,6,adult
0,90.0,0,0,1,15,2020,0.6931471805599453,0,0,1,0,0,147,0,2020,6,0,1,0,0,6,adult
0,4.0,0,0,1,14,2020,7.850103545175582,0,0,0,0,0,128,0,2020,13,1,0,0,0,6,adult
0,86.0,0,1,1,24,2016,0.6931471805599453,4,0,0,0,0,148,0,2020,5,0,1,0,0,6,teen
0,103.0,0,0,0,13,2014,0.6931471805599453,6,1,0,0,0,140,1,2020,17,0,1,0,0,6,teen
0,114.0,0,1,1,23,2020,1.791759469228055,0,0,0,0,0,152,0,2020,12,0,1,0,0,6,teen
0,115.0,0,1,0,28,2019,1.6094379124341003,1,0,0,0,0,147,0,2020,9,0,1,0,0,6,adult
0,5.0,0,0,0,9,2020,7.850103545175582,0,0,1,0,0,143,0,2020,5,0,0,0,0,6,teen
0,15.0,0,0,0,12,2019,0.6931471805599453,1,0,0,0,0,132,0,2020,9,0,0,1,1,6,teen
0,149.0,0,0,1,31,2020,1.0986122886681096,0,0,1,1,0,153,0,2020,9,0,1,0,1,6,adult
0,96.0,0,1,1,20,2010,7.850103545175582,10,0,0,0,0,146,1,2020,1,0,1,0,0,6,adult
0,3.0,0,1,0,4,2020,7.850103545175582,0,0,1,0,0,149,0,2020,14,0,0,0,0,6,adult
0,102.0,0,1,1,14,2017,0.6931471805599453,3,0,0,0,0,146,1,2020,8,0,1,0,0,6,teen
0,105.0,0,1,0,18,2017,0.6931471805599453,3,0,1,0,0,148,0,2020,10,0,1,0,0,6,adult
0,114.0,0,1,0,14,2007,1.6094379124341003,13,0,0,0,0,150,1,2020,4,0,1,0,0,6,adult
0,94.0,0,0,1,9,2017,0.6931471805599453,3,1,0,0,0,151,0,2020,10,0,1,0,0,6,adult
0,83.0,1,0,0,18,2020,0.6931471805599453,0,0,0,0,0,144,0,2020,1,0,1,0,0,6,kids
0,1.0,0,0,0,5,2019,7.850103545175582,1,0,0,0,0,151,0,2020,1,0,0,0,0,6,teen
0,106.0,0,1,0,17,2008,1.6094379124341003,12,0,0,0,0,149,0,2020,6,0,1,0,0,6,teen
0,116.0,0,1,1,11,2006,0.6931471805599453,14,1,0,0,0,150,0,2020,5,0,1,0,0,6,teen
0,109.0,0,1,0,17,2006,1.6094379124341003,14,1,0,0,0,131,0,2020,6,0,1,0,0,6,teen
0,97.0,0,1,0,12,2009,1.3862943611198906,11,0,0,0,0,141,1,2020,10,0,1,0,0,6,teen
0,100.0,0,1,1,19,2012,1.9459101490553132,8,0,0,0,0,135,0,2020,6,0,1,0,0,6,adult
0,116.0,0,1,1,16,2008,1.791759469228055,12,0,0,0,0,123,0,2020,10,0,1,0,0,6,teen
0,111.0,0,1,0,15,2004,1.6094379124341003,16,0,0,0,0,148,0,2020,7,0,1,0,1,6,teen
0,24.0,1,0,0,20,2020,7.850103545175582,0,0,0,0,0,151,0,2020,8,0,1,0,0,6,kids
0,95.0,0,1,1,10,2006,0.6931471805599453,14,0,0,0,0,150,0,2020,6,0,1,0,0,6,teen
0,135.0,0,1,0,7,2011,1.0986122886681096,9,0,0,1,0,147,1,2020,5,0,1,0,0,6,teen
0,95.0,0,1,0,3,2019,0.6931471805599453,1,0,1,0,0,139,0,2020,8,0,1,1,0,6,adult
0,92.0,0,0,1,6,2020,0.6931471805599453,0,0,0,0,0,150,0,2020,8,0,1,0,0,6,teen
0,100.0,0,1,0,8,2017,0.6931471805599453,3,0,0,0,0,152,1,2020,12,0,1,0,0,6,kids
0,1.0,0,1,1,15,2016,7.850103545175582,4,1,0,0,0,150,0,2020,9,0,0,0,0,6,adult
0,80.0,0,1,0,12,2019,0.6931471805599453,1,0,0,0,0,142,0,2020,8,0,1,0,0,6,teen
0,1.0,0,1,0,9,2018,7.850103545175582,2,0,0,0,0,147,0,2020,6,0,0,0,0,6,adult
0,3.0,0,1,1,14,2014,7.850103545175582,6,0,0,0,0,148,0,2020,12,0,0,0,0,6,adult
0,98.0,1,0,0,5,2018,0.6931471805599453,2,1,0,0,0,146,0,2020,8,0,1,0,1,6,teen
0,1.0,0,1,0,11,2017,7.850103545175582,3,0,0,0,0,147,1,2020,4,0,0,0,0,6,adult
0,1.0,0,1,0,18,2017,7.850103545175582,3,0,0,0,0,149,1,2020,3,0,0,0,0,6,adult
0,104.0,0,0,1,19,2017,0.6931471805599453,3,0,0,0,0,147,0,2020,15,0,1,0,0,6,adult
0,98.0,0,0,1,10,2016,0.6931471805599453,4,0,0,0,0,137,0,2020,10,0,1,0,0,6,teen
0,104.0,0,0,1,22,2019,1.0986122886681096,1,0,0,0,0,151,1,2020,8,0,1,0,0,5,teen
0,99.0,0,1,1,16,2018,1.0986122886681096,2,0,0,0,0,145,0,2020,8,0,1,0,0,5,teen
0,68.0,0,0,0,56,2020,0.6931471805599453,0,1,0,0,1,150,0,2020,1,0,1,0,0,5,adult
0,1.0,0,0,0,11,2020,7.850103545175582,0,0,0,0,0,146,0,2020,14,0,0,0,0,5,adult
0,2.0,0,0,1,22,2018,7.850103545175582,2,0,0,0,0,136,0,2020,10,0,0,0,0,5,adult
0,1.0,0,1,0,10,2020,7.850103545175582,0,0,0,0,0,150,0,2020,19,0,0,0,0,5,adult
0,71.0,0,1,0,18,2014,1.0986122886681096,6,1,0,0,0,121,0,2020,10,0,1,1,0,5,teen
0,80.0,0,1,0,25,2015,1.0986122886681096,5,0,0,0,0,147,0,2020,10,0,1,1,0,5,teen
0,116.0,0,1,1,9,2020,1.0986122886681096,0,0,1,0,0,146,0,2020,10,0,1,0,0,5,adult
1,4.0,0,0,0,31,2016,7.850103545175582,4,1,0,0,0,148,0,2020,12,0,0,0,0,5,kids
0,112.0,0,1,1,18,2019,0.6931471805599453,1,0,1,0,0,149,0,2020,11,0,1,0,0,5,adult
0,73.0,0,0,0,22,2020,0.6931471805599453,0,0,0,0,1,145,0,2020,1,0,1,0,0,5,adult
0,110.0,0,1,0,6,2019,0.6931471805599453,1,0,0,0,0,137,0,2020,7,0,1,0,1,5,teen
0,5.0,0,0,0,9,2019,0.6931471805599453,1,0,0,0,0,149,0,2020,13,0,0,0,1,5,teen
0,135.0,0,0,1,10,2019,0.6931471805599453,1,0,0,1,0,148,0,2020,8,0,1,0,0,5,adult
0,1.0,0,1,0,6,2020,7.850103545175582,0,0,0,0,0,136,0,2020,10,0,0,1,1,5,adult
0,3.0,0,0,1,7,2019,7.850103545175582,1,1,0,0,0,144,0,2020,8,0,0,0,0,5,teen
0,128.0,0,1,1,30,2020,1.791759469228055,0,1,0,1,0,143,0,2020,8,0,1,0,0,5,kids
0,93.0,0,1,1,19,2020,1.3862943611198906,0,1,0,0,0,115,0,2020,8,0,1,0,0,5,kids
0,1.0,0,1,0,11,2020,7.850103545175582,0,0,0,0,0,145,0,2020,1,0,0,0,0,5,teen
0,149.0,0,1,0,32,2019,1.0986122886681096,1,0,0,1,0,125,0,2020,8,0,1,1,0,5,adult
0,54.0,1,0,0,40,2018,0.6931471805599453,2,1,0,0,0,149,0,2020,7,0,1,0,0,5,teen
0,87.0,0,0,0,13,2020,1.0986122886681096,0,0,1,0,0,152,1,2020,9,0,1,0,1,5,adult
0,2.0,0,0,0,38,2020,0.6931471805599453,0,1,0,0,0,149,0,2020,11,0,0,0,0,5,adult
0,102.0,0,1,1,17,2018,1.3862943611198906,2,1,0,0,0,152,1,2020,8,0,1,0,0,5,kids
0,98.0,0,1,0,14,2019,0.6931471805599453,1,0,0,0,0,152,1,2020,10,0,1,0,0,5,teen
0,1.0,0,1,0,17,2020,7.850103545175582,0,0,0,0,0,151,0,2020,12,0,0,0,0,5,adult
0,97.0,0,1,1,11,2010,0.6931471805599453,10,0,0,0,0,150,0,2020,5,0,1,0,0,5,adult
0,85.0,0,0,0,41,2020,0.6931471805599453,0,0,0,0,0,146,0,2020,1,0,1,0,0,5,teen
0,1.0,0,1,0,34,2020,7.850103545175582,0,0,0,0,0,144,0,2020,1,0,0,0,0,5,teen
0,94.0,0,0,1,9,2014,0.6931471805599453,6,0,1,0,0,142,0,2020,9,0,1,0,0,5,adult
0,80.0,0,0,1,13,2010,1.791759469228055,10,0,0,0,0,149,1,2020,8,0,1,0,0,5,teen
0,94.0,0,1,0,25,2020,0.6931471805599453,0,0,0,0,0,148,0,2020,10,0,1,0,0,5,adult
0,1.0,0,1,1,27,2020,7.850103545175582,0,0,1,0,0,150,0,2020,13,0,0,0,0,5,teen
0,92.0,0,0,1,18,2020,0.6931471805599453,0,1,0,0,0,150,0,2020,8,0,1,0,0,5,adult
0,105.0,0,1,0,22,2006,0.6931471805599453,14,1,0,0,0,148,0,2020,10,0,1,0,0,5,teen
0,120.0,0,1,0,17,2009,1.0986122886681096,11,1,0,0,0,152,0,2020,10,0,1,0,1,5,teen
0,96.0,0,1,0,9,2012,1.3862943611198906,8,0,0,0,0,136,1,2020,4,0,1,0,0,5,teen
0,107.0,0,1,0,6,2007,1.0986122886681096,13,0,0,0,0,142,0,2020,5,0,1,0,0,5,teen
0,93.0,0,1,0,17,2008,1.6094379124341003,12,0,0,0,0,142,0,2020,9,0,1,0,0,5,teen
0,101.0,0,1,0,14,2009,1.6094379124341003,11,1,0,0,0,125,0,2020,7,0,1,0,0,5,teen
0,1.0,0,0,0,32,2020,2.833213344056216,0,0,0,0,1,149,0,2020,2,0,0,0,0,5,adult
0,1.0,0,0,1,15,2020,7.850103545175582,0,1,0,0,0,152,1,2020,10,0,0,0,0,5,teen
0,110.0,0,1,0,17,2006,1.6094379124341003,14,0,0,0,0,139,1,2020,10,0,1,0,0,5,teen
0,112.0,0,1,0,16,2004,1.0986122886681096,16,0,1,0,0,137,0,2020,8,0,1,0,0,5,teen
0,93.0,0,1,1,6,2012,1.0986122886681096,8,0,0,0,0,145,0,2020,8,0,1,0,0,5,teen
0,109.0,0,1,0,9,2005,1.6094379124341003,15,0,0,0,0,152,1,2020,4,0,1,0,0,5,teen
0,105.0,0,1,1,17,2019,1.0986122886681096,1,1,1,0,0,131,0,2020,7,0,1,0,0,5,teen
0,1.0,0,1,0,20,2020,7.850103545175582,0,0,0,0,0,150,0,2020,3,0,0,0,0,5,teen
0,6.0,0,0,0,29,2020,7.850103545175582,0,0,0,0,1,135,0,2020,1,0,0,0,0,5,adult
0,97.0,0,1,0,7,2019,0.6931471805599453,1,0,1,0,0,142,0,2020,10,0,1,0,1,5,adult
0,1.0,0,1,0,17,2009,7.850103545175582,11,1,0,0,0,145,1,2020,10,0,0,0,0,5,teen
0,1.0,0,1,0,4,2009,7.850103545175582,11,0,0,0,0,148,0,2020,8,0,0,0,1,5,teen
1,3.0,0,0,0,26,2007,7.850103545175582,13,0,0,0,0,149,0,2020,7,0,0,0,1,5,kids
0,91.0,0,1,1,21,2017,0.6931471805599453,3,1,0,0,0,131,0,2020,8,0,1,0,0,5,adult
0,88.0,0,1,0,18,2019,0.6931471805599453,1,0,0,0,0,145,1,2020,6,0,1,0,0,5,adult
0,1.0,0,1,1,17,2020,0.6931471805599453,0,0,0,0,0,149,0,2020,8,1,0,0,0,5,adult
0,6.0,0,0,1,15,2019,7.850103545175582,1,1,0,0,0,148,0,2020,10,0,0,0,0,5,teen
0,3.0,0,0,0,16,2020,7.850103545175582,0,1,0,0,0,132,0,2020,1,0,0,0,0,5,teen
0,1.0,0,1,0,19,2014,7.850103545175582,6,0,0,0,0,138,0,2020,8,0,0,1,0,5,adult
1,5.0,0,0,0,34,2020,7.850103545175582,0,1,0,0,0,150,0,2020,19,0,0,0,1,5,kids
0,1.0,0,1,1,44,2020,0.6931471805599453,0,0,0,0,0,119,0,2020,13,1,0,0,0,5,adult
0,1.0,0,1,0,19,2019,7.850103545175582,1,0,1,0,0,152,0,2020,7,0,0,1,0,5,adult
1,2.0,0,0,0,11,2015,7.850103545175582,5,1,0,0,0,128,0,2020,5,0,0,0,0,5,kids
0,1.0,0,1,0,11,2020,7.850103545175582,0,0,0,0,0,152,0,2020,11,1,0,0,0,5,adult
0,109.0,0,1,1,10,2018,1.3862943611198906,2,1,0,0,0,105,1,2020,8,0,1,0,0,5,teen
0,118.0,0,1,1,10,2019,1.3862943611198906,1,0,1,0,0,124,1,2020,8,0,1,0,0,5,teen
0,109.0,1,1,1,13,2018,0.6931471805599453,2,0,0,0,0,135,0,2020,8,0,1,0,0,5,kids
0,131.0,0,1,0,6,2020,1.0986122886681096,0,0,0,1,0,147,1,2020,8,0,1,0,1,5,adult
0,91.0,0,1,1,5,2017,0.6931471805599453,3,0,0,0,0,149,0,2020,3,0,1,0,0,5,teen
0,152.0,0,1,1,14,2018,1.0986122886681096,2,0,1,1,0,145,0,2020,8,0,1,0,0,5,adult
0,67.0,0,1,0,16,2018,0.6931471805599453,2,0,0,0,0,149,0,2020,6,0,1,0,0,5,teen
0,72.0,0,1,1,12,2018,0.6931471805599453,2,0,0,0,0,147,0,2020,5,0,1,0,0,5,teen
0,83.0,0,1,0,17,2012,0.6931471805599453,8,0,1,0,0,145,0,2020,1,0,1,0,0,5,teen
0,90.0,0,0,0,15,2020,1.0986122886681096,0,0,0,0,0,153,1,2020,10,0,1,0,0,5,adult
0,106.0,0,1,1,10,2019,0.6931471805599453,1,0,1,0,0,136,1,2020,5,0,1,0,0,5,teen
1,1.0,0,0,0,20,2020,7.850103545175582,0,1,0,0,0,148,0,2020,8,0,0,0,0,5,kids
0,190.0,0,0,0,49,2020,1.0986122886681096,0,0,0,1,0,152,0,2020,18,0,1,0,0,5,teen
0,129.0,1,1,0,14,2010,1.0986122886681096,10,0,0,1,0,150,0,2020,10,0,1,0,0,5,teen
